student_id,name,gender,class,subject,marks,attendance_percentage,study_hours
1168,Owais Rana,Female,12-B,English,49.3,53.0,0.0
1253,Ali Qureshi,Female,10-A,Mathematics,48.7,77.0,2.4
1162,Eman Iqbal,Male,11-B,Science,45.3,60.0,1.9
1177,Usman Raza,Female,9-B,English,59.1,68.2,2.4
1283,Hamza Shah,Female,11-A,English,55.1,73.4,0.0
1128,Farah Rana,Female,11-B,English,56.2,52.2,3.6
1085,Imran Ahmed,Female,12-A,History,65.1,73.9,3.9
1146,Rabia Rana,Male,9-A,English,62.8,66.0,0.8
1194,Hassan Baig,Male,10-B,English,68.5,81.5,2.2
1076,Saad Abbasi,Male,10-B,Science,83.4,90.8,
1105,Bushra Chaudhry,Female,11-B,Computer Science,56.6,79.1,3.3
1088,Bilal Baig,Female,12-B,History,43.1,66.3,0.0
1261,Fatima Rana,Male,10-B,Computer Science,80.5,81.7,4.3
1031,Noman Mirza,Male,12-B,Mathematics,44.9,67.5,0.8
1231,Ali Ahmed,Male,10-B,Computer Science,92.2,,4.7
1275,Omar Khan,Male,12-B,Computer Science,47.4,66.8,3.6
1197,Bushra Khan,Female,12-B,Science,52.0,68.5,3.8
1191,Eman Butt,Male,11-A,Computer Science,50.5,65.3,2.6
1274,Usman Yousaf,Female,9-A,Mathematics,43.9,74.6,1.9
1029,Kamran Abbasi,Female,10-B,History,,72.4,1.0
1144,Junaid Malik,Female,10-B,English,79.6,77.5,3.3
1106,Tariq Butt,Female,9-B,Science,73.9,92.0,3.0
1117,Arham Khan,Male,10-A,History,53.4,68.9,0.1
1196,Kinza Javed,Female,9-B,Mathematics,62.2,70.0,3.0
1114,Laiba Qureshi,Male,12-A,Science,49.1,59.7,1.3
1247,Ali Shah,Female,9-A,English,43.8,53.1,0.0
1089,Ahmed Khan,Male,12-B,Mathematics,27.1,65.9,0.0
1232,Hira Farooq,Female,12-A,Mathematics,86.2,74.8,2.8
1035,Kinza Iqbal,Female,11-A,Computer Science,64.4,70.7,3.5
1285,Ali Raza,Female,9-A,History,58.3,70.4,2.0
1025,Eman Qureshi,Male,11-B,History,43.3,67.9,1.9
1028,Kamran Khan,Male,12-B,History,57.5,68.8,2.7
1176,Nida Raza,Male,9-A,Computer Science,74.4,75.0,2.1
1216,Tariq Qureshi,Male,10-B,Mathematics,81.3,83.9,6.2
1147,Rabia Hussain,Female,12-A,English,65.5,66.2,3.0
1125,Rimsha Awan,Female,11-B,Computer Science,66.1,73.7,2.0
1157,Asad Butt,Female,11-B,Computer Science,98.1,98.8,6.8
1037,Iqra Rana,Male,12-B,English,73.0,85.1,3.6
1124,Sana Mirza,Male,9-A,English,37.4,64.7,0.0
1139,Mahnoor Javed,Female,10-B,Mathematics,63.6,,3.2
1266,Kinza Yousaf,Female,11-A,History,82.9,68.2,4.2
1049,Javeria Javed,Male,9-B,Mathematics,63.8,67.3,2.2
1251,Zainab Abbasi,Male,12-B,Computer Science,,77.7,2.2
1092,Zainab Awan,Male,11-B,History,77.9,86.2,4.3
1137,Warda Baig,Male,11-A,Science,56.2,72.9,
1094,Bilal Sheikh,Female,10-B,Mathematics,53.8,77.5,3.8
1238,Tariq Khan,Female,9-A,English,48.0,54.4,1.4
1239,Kamran Hussain,Male,12-A,Science,50.3,,1.1
1030,Hassan Iqbal,Female,10-A,Mathematics,62.2,68.0,2.3
1042,Kamran Malik,Male,11-B,Science,29.6,58.3,0.0
1243,Tariq Ahmed,Male,9-B,English,91.5,,4.4
1269,Mahnoor Butt,Female,11-B,History,58.6,65.4,3.2
1065,Hira Mirza,Female,11-A,Computer Science,69.6,71.3,4.3
1132,Danish Qureshi,Male,12-B,English,54.8,54.4,1.5
1277,Faizan Hussain,Female,9-A,Computer Science,33.8,66.3,0.3
1143,Arham Ahmed,Female,10-B,Computer Science,64.6,80.1,2.4
1280,Owais Javed,Male,11-A,Computer Science,75.4,78.2,5.0
1288,Danish Ahmed,Male,9-B,Mathematics,89.5,88.8,4.3
1016,Junaid Iqbal,Female,10-A,Computer Science,74.8,78.0,4.1
1290,Fatima Awan,Male,10-B,Mathematics,82.8,,5.1
1274,Usman Yousaf,Female,9-A,English,53.9,74.6,1.9
1138,Kamran Sheikh,Male,9-B,English,91.0,96.6,6.6
1034,Zainab Chaudhry,Male,12-A,Science,75.6,76.3,5.2
1046,Usman Khan,Female,11-A,Computer Science,66.5,69.9,3.3
1293,Owais Hussain,Female,9-A,Computer Science,46.4,72.5,1.0
1269,Mahnoor Butt,Female,11-B,Mathematics,49.0,65.4,3.2
1149,Imran Shah,Male,9-A,Mathematics,46.4,68.7,1.6
1021,Noman Shah, male ,11-B,Mathematics,64.3,79.8,2.1
1059,Imran Yousaf,Male,12-A,Mathematics,60.8,77.4,3.0
1089,Ahmed Khan,Male,12-B,Computer Science,39.3,65.9,
1176,Nida Raza,Male,9-A,History,72.9,75.0,2.1
1216,Tariq Qureshi,Male,10-B,English,96.8,83.9,6.2
1148,Mahnoor Raza,Female,10-B,Computer Science,44.6,76.4,2.1
1079,Shahzaib Abbasi,Male,10-B,Science,66.4,81.7,3.9
1018,Danish Ahmed,Female,11-B,Science,61.2,76.1,3.6
1020,Farah Siddiqui,Female,10-A,Mathematics,28.2,55.5,0.0
1134,Noman Raza,Female,9-A,Science,47.5,69.1,3.3
1256,Shahzaib Sheikh,Male,10-B,Mathematics,79.4,86.0,6.5
1273,Noman Hussain,Male,10-B,History,75.0,75.4,2.3
1096,Kamran Hussain,Male,10-B,Mathematics,69.5,78.1,4.9
1260,Saad Khan,Female,11-B,Mathematics,87.5,76.6,4.9
1009,Rimsha Hussain,Male,12-A,Computer Science,45.3,68.9,0.7
1158,Danish Rana,Male,11-A,History,51.5,76.3,1.7
1201,Warda Mirza,Female,9-A,English,49.3,65.8,0.8
1228,Laiba Farooq,Male,9-A,English,78.9,78.6,2.7
1005,Fatima Javed,Female,10-A,Computer Science,80.5,83.9,4.1
1248,Rabia Malik,Male,12-A,Mathematics,63.0,82.4,3.4
1167,Fatima Awan,Male,9-B,English,64.8,63.0,3.2
1239,Kamran Hussain,Male,12-A,History,47.6,57.6,1.1
1119,Kamran Yousaf,Female,12-A,Science,44.0,70.7,4.0
1299,Maria Malik,Male,9-B,Science,60.0,61.3,2.8
1195,Arham Ahmed,Female,10-A,History,56.5,,2.4
1212,Iqra Rana,Male,10-A,Science,71.6,87.0,4.4
1022,Javeria Baig,Female,10-B,Computer Science,58.1,67.7,2.3
1233,Kinza Raza,Female,12-A,Mathematics,74.2,83.4,3.4
1045,Eman Abbasi,Female,11-B,English,85.8,84.8,3.9
1211,Zainab Hussain,Female,12-B,English,85.1,79.5,5.2
1263,Rehan Butt,Male,12-A,Science,34.7,59.5,1.2
1145,Warda Sheikh,Male,10-B,English,79.6,80.1,4.7
1012,Kamran Javed,Female,10-B,Mathematics,49.1,68.2,4.0
1299,Maria Malik,Male,9-B,History,60.3,61.3,2.8
1051,Zainab Raza,Male,9-B,History,50.9,,5.1
1288,Danish Ahmed,Male,9-B,History,74.7,88.8,4.3
1215,Kinza Abbasi,Female,9-B,English,67.7,78.7,3.3
1129,Faizan Rana,Female,10-A,English,34.0,57.6,0.1
1110,Hamza Abbasi,Female,11-A,Mathematics,16.6,51.1,0.0
1096,Kamran Hussain,Male,10-B,English,75.3,78.1,4.9
1190,Noman Malik,Male,9-B,Computer Science,90.5,85.6,5.6
1169,Kinza Rana,Female,10-B,History,60.3,81.3,0.0
1013,Sana Awan,Female,10-B,History,42.7,59.5,1.0
1083,Hassan Butt,Male,12-B,History,58.6,77.6,3.5
1077,Rabia Malik,Male,12-A,Computer Science,67.7,61.3,4.7
1287,Zara Mirza,Female,11-A,Mathematics,40.3,70.0,2.6
1195,Arham Ahmed,Female,10-A,Computer Science,58.4,84.6,2.4
1177,Usman Raza,Female,9-B,Computer Science,77.3,68.2,2.4
1091,Junaid Qureshi,Male,9-B,Science,74.4,83.5,2.9
1252,Tariq Malik,Female,10-A,History,97.6,89.3,5.3
1132,Danish Qureshi,Male,12-B,Science,45.6,54.4,1.5
1266,Kinza Yousaf,Female,11-A,English,68.5,68.2,4.2
1074,Zainab Sheikh,Male,9-B,Computer Science,74.1,84.1,2.2
1138,Kamran Sheikh,Male,9-B,Computer Science,96.7,96.6,6.6
1044,Iqra Malik,Male,9-A,Computer Science,72.9,76.0,3.2
1284,Kamran Yousaf,Female,9-B,Science,64.1,77.0,1.1
1265,Mahnoor Chaudhry,Male,9-A,Mathematics,67.8,84.4,3.5
1005,Fatima Javed,Female,10-A,Science,74.6,83.9,4.1
1153,Tariq Butt,Female,12-A,Mathematics,56.3,67.9,1.5
1174,Mahnoor Shah,Female,10-B,Computer Science,84.8,82.5,4.5
1085,Imran Ahmed,Female,12-A,Mathematics,56.1,73.9,3.9
1270,Mahnoor Abbasi,Female,11-A,Computer Science,62.9,61.5,1.8
1040,Nida Butt,Male,11-A,Computer Science,49.3,60.8,2.3
1091,Junaid Qureshi, male ,9-B,Mathematics,63.2,83.5,2.9
1233,Kinza Raza,Female,12-A,Science,71.4,83.4,3.4
1204,Maria Hussain,Male,11-B,Computer Science,65.6,66.7,2.8
1183,Danish Rana,Male,11-A,Science,52.1,71.0,0.0
1140,Javeria Mirza,Female,12-B,Science,61.9,68.6,3.4
1163,Fatima Raza,Female,12-A,Science,68.0,70.2,1.8
1248,Rabia Malik,Male,12-A,Science,65.4,82.4,3.4
1298,Noman Farooq,Male,11-B,Mathematics,26.7,55.6,0.0
1183,Danish Rana,Male,11-A,Mathematics,31.5,71.0,0.0
1210,Ayesha Sheikh,Female,12-B,Computer Science,65.8,73.6,3.8
1102,Ayesha Baig,Female,9-A,Mathematics,33.1,50.1,2.0
1275,Omar Khan,Male,12-B,Science,60.2,66.8,3.6
1252,Tariq Malik,Female,10-A,Mathematics,71.6,89.3,5.3
1082,Farah Rana,Female,9-A,Mathematics,53.3,68.3,2.3
1064,Junaid Abbasi,Female,10-A,English,75.9,89.0,4.1
1037,Iqra Rana,Male,12-B,History,85.3,85.1,3.6
1225,Noman Awan,Female,10-A,Mathematics,63.8,72.5,3.0
1281,Sana Baig,Female,10-B,Computer Science,56.8,71.5,0.5
1122,Shahzaib Abbasi,Female,12-B,Computer Science,72.4,66.3,3.9
1126,Omar Mirza,Male,9-A,Science,64.4,78.8,1.7
1098,Maria Farooq,Male,10-B,Mathematics,67.5,90.6,3.3
1056,Nida Rana,Female,12-A,History,69.6,76.9,5.9
1127,Sana Khan,Female,11-A,Mathematics,54.1,72.9,1.6
1005,Fatima Javed,Female,10-A,Mathematics,73.0,83.9,4.1
1035,Kinza Iqbal,Female,11-A,Mathematics,57.5,70.7,3.5
1181,Rabia Malik,Female,10-A,Science,55.7,56.5,0.4
1208,Kamran Iqbal,Male,11-B,Computer Science,60.6,80.0,4.2
1036,Zainab Khan,Male,10-B,Science,52.0,65.8,3.2
1066,Ali Raza,Female,11-B,English,68.5,80.5,3.7
1142,Eman Khan,Female,12-B,Science,45.6,63.7,0.0
1245,Bilal Malik,Female,12-A,English,61.5,65.3,1.1
1095,Fatima Hussain,Female,9-B,Mathematics,30.6,51.7,0.0
1280,Owais Javed,Male,11-A,Mathematics,52.0,78.2,5.0
1054,Tariq Malik,Female,9-A,Science,54.0,,2.0
1124,Sana Mirza,Male,9-A,Mathematics,41.5,64.7,0.0
1027,Faizan Butt,Male,12-B,Mathematics,58.1,63.6,3.3
1174,Mahnoor Shah,Female,10-B,Mathematics,67.7,82.5,4.5
1292,Ali Farooq,Female,10-B,History,24.5,-10.0,0.5
1273,Noman Hussain,Male,10-B,English,75.0,75.4,2.3
1281,Sana Baig,Female,10-B,Mathematics,53.9,71.5,0.5
1098,Maria Farooq,Male,10-B,Computer Science,74.6,90.6,3.3
1122,Shahzaib Abbasi,Female,12-B,Science,65.4,66.3,3.9
1244,Ali Raza,Female,9-A,English,51.1,61.5,1.8
1233,Kinza Raza,Female,12-A,Computer Science,85.2,83.4,3.4
1084,Fatima Ahmed,Female,11-A,Science,29.7,55.7,0.0
1031,Noman Mirza,Male,12-B,English,61.5,67.5,0.8
1178,Eman Khan,Male,10-B,Computer Science,76.8,81.2,1.7
1170,Zainab Javed,Female,11-A,Computer Science,54.7,63.7,0.6
1056,Nida Rana,Female,12-A,Computer Science,76.3,76.9,5.9
1207,Bushra Raza,Female,11-B,Computer Science,66.5,73.8,2.7
1054,Tariq Malik,Female,9-A,Computer Science,67.3,74.3,2.0
1020,Farah Siddiqui,Female,10-A,Science,39.2,55.5,0.0
1043,Bushra Qureshi,Male,9-B,Mathematics,49.9,77.8,1.0
1114,Laiba Qureshi,Male,12-A,Computer Science,39.7,59.7,1.3
1294,Saad Ahmed,Female,12-B,Mathematics,82.2,85.3,4.3
1175,Bushra Malik,Male,9-B,Science,73.5,66.8,4.4
1107,Hira Mirza,Female,12-B,English,70.0,81.9,2.2
1293,Owais Hussain,Female,9-A,English,49.5,72.5,1.0
1272,Rabia Yousaf,Male,9-A,Science,78.0,96.5,3.6
1220,Kamran Yousaf,Female,9-A,Computer Science,74.1,76.4,2.9
1143,Arham Ahmed,Female,10-B,English,58.4,80.1,2.4
1016,Junaid Iqbal,Female,10-A,English,83.2,78.0,4.1
1053,Owais Malik,Female,12-B,History,63.2,76.2,3.4
1012,Kamran Javed,Female,10-B,English,51.0,68.2,4.0
1030,Hassan Iqbal,Female,10-A,Computer Science,66.8,68.0,2.3
1094,Bilal Sheikh,Female,10-B,Computer Science,85.5,,3.8
1113,Maria Abbasi,Female,12-A,Computer Science,84.1,90.8,5.3
1093,Farah Hussain,Female,10-B,Science,93.4,92.0,5.9
1256,Shahzaib Sheikh,Male,10-B,English,97.1,86.0,6.5
1180,Bushra Shah,Male,12-B,Science,46.9,59.1,0.2
1279,Zainab Mirza,Male,12-B,History,57.9,68.6,3.5
1270,Mahnoor Abbasi,Female,11-A,Mathematics,39.6,61.5,1.8
1140,Javeria Mirza,Female,12-B,Mathematics,56.9,68.6,3.4
1236,Shahzaib Rana,Male,9-B,Mathematics,39.3,63.3,1.2
1186,Saad Butt,Female,10-B,History,60.2,75.7,4.9
1266,Kinza Yousaf,Female,11-A,Science,89.0,68.2,4.2
1243,Tariq Ahmed,Male,9-B,Computer Science,99.7,83.3,4.4
1118,Hassan Siddiqui,Female,10-B,Science,60.7,75.2,0.0
1275,Omar Khan,Male,12-B,English,64.8,66.8,3.6
1049,Javeria Javed,Male,9-B,History,75.9,67.3,2.2
1223,Ahmed Yousaf,Male,12-B,Science,79.9,83.9,3.5
1151,Hassan Khan,Male,9-A,Science,27.9,63.0,1.5
1290,Fatima Awan,Male,10-B,English,85.5,86.3,5.1
1263,Rehan Butt,Male,12-A,English,34.9,59.5,1.2
1130,Zainab Rana,Female,9-B,History,74.7,82.8,2.0
1239,Kamran Hussain,Male,12-A,Mathematics,43.0,57.6,1.1
1120,Hassan Hussain,Female,11-A,Mathematics,53.5,86.6,1.8
1063,Sana Chaudhry,Male,11-B,History,63.0,80.1,3.3
1187,Eman Rana,Female,12-A,History,47.5,70.5,3.4
1032,Rehan Awan,Male,10-A,Mathematics,74.4,87.9,3.5
1277,Faizan Hussain,Female,9-A,Mathematics,26.1,66.3,
1282,Hamza Chaudhry,Male,9-A,Mathematics,45.8,68.3,0.5
1261,Fatima Rana,Male,10-B,History,86.3,81.7,4.3
1231,Ali Ahmed,Male,10-B,Mathematics,79.9,85.7,4.7
1200,Ayesha Abbasi,Female,12-B,Computer Science,44.7,64.1,1.9
1210,Ayesha Sheikh,Female,12-B,Science,66.1,73.6,3.8
1262,Rimsha Sheikh,Female,12-B,Science,92.4,,5.8
1279,Zainab Mirza,Male,12-B,Science,62.4,68.6,3.5
1006,Bushra Butt,Male,10-B,Mathematics,71.2,80.4,4.0
1040,Nida Butt,Male,11-A,Science,55.2,60.8,2.3
1218,Imran Malik,Female,12-A,History,35.0,64.7,0.0
1004,Tariq Raza,Male,11-A,Mathematics,40.5,72.6,1.7
1265,Mahnoor Chaudhry,Male,9-A,Science,78.4,84.4,3.5
1177,Usman Raza,Female,9-B,History,64.0,68.2,2.4
1125,Rimsha Awan,Female,11-B,Science,53.1,73.7,2.0
1273,Noman Hussain,Male,10-B,Mathematics,62.7,75.4,2.3
1211,Zainab Hussain,Female,12-B,Mathematics,84.4,79.5,5.2
1214,Rimsha Yousaf,Male,11-B,English,85.9,74.0,5.7
1100,Javeria Javed,Male,10-A,English,61.0,72.2,
1159,Ayesha Butt,Female,11-A,English,53.8,64.3,1.2
1193,Shahzaib Hussain,Female,11-A,Computer Science,74.8,60.1,3.9
1104,Bilal Yousaf,Male,12-A,Mathematics,52.2,73.3,0.4
1297,Faizan Awan,Female,12-B,Mathematics,43.2,70.9,3.1
1283,Hamza Shah,Female,11-A,Science,53.7,73.4,0.0
1220,Kamran Yousaf,Female,9-A,Mathematics,62.1,76.4,2.9
1109,Laiba Butt,Male,12-B,English,75.6,69.2,4.4
1092,Zainab Awan,Male,11-B,Science,78.5,86.2,4.3
1127,Sana Khan,Female,11-A,History,58.8,72.9,1.6
1087,Bilal Rana,Male,9-B,Science,43.9,57.8,0.6
1126,Omar Mirza,Male,9-A,English,52.2,78.8,1.7
1146,Rabia Rana,Male,9-A,History,63.0,66.0,0.8
1258,Zainab Mirza,Female,12-B,History,86.5,83.8,5.7
1042,Kamran Malik,Male,11-B,Computer Science,42.5,58.3,0.0
1064,Junaid Abbasi,Female,10-A,Science,69.6,89.0,4.1
1103,Asad Butt,Male,11-A,History,48.5,45.2,0.4
1268,Nida Rana,Male,9-A,English,80.5,69.1,4.9
1166,Noman Farooq,Male,10-B,Computer Science,58.2,71.8,1.7
1064,Junaid Abbasi,Female,10-A,Computer Science,71.8,89.0,4.1
1207,Bushra Raza,Female,11-B,Science,74.6,73.8,2.7
1284,Kamran Yousaf,Female,9-B,English,62.8,77.0,1.1
1029,Kamran Abbasi,Female,10-B,Science,62.7,72.4,1.0
1223,Ahmed Yousaf,Male,12-B,Mathematics,56.9,83.9,3.5
1151,Hassan Khan,Male,9-A,History,50.5,63.0,1.5
1201,Warda Mirza,Female,9-A,Science,36.6,65.8,
1248,Rabia Malik,Male,12-A,Computer Science,59.9,82.4,3.4
1117,Arham Khan,Male,10-A,Mathematics,34.6,68.9,0.1
1113,Maria Abbasi,Female,12-A,English,100.0,90.8,5.3
1080,Zainab Malik,Male,12-B,History,78.5,72.6,3.6
1134,Noman Raza,Female,9-A,History,55.5,69.1,
1051,Zainab Raza,Male,9-B,English,60.5,77.2,5.1
1182,Nida Siddiqui,Male,11-A,English,66.2,72.0,2.1
1094,Bilal Sheikh,Female,10-B,History,66.4,77.5,3.8
1183,Danish Rana, male ,11-A,Computer Science,44.0,71.0,0.0
1072,Asad Ahmed,Male,11-B,English,79.8,78.3,5.1
1256,Shahzaib Sheikh,Male,10-B,History,99.0,86.0,6.5
1261,Fatima Rana,Male,10-B,Mathematics,83.4,81.7,4.3
1241,Iqra Ahmed,Male,9-A,English,56.2,62.1,1.6
1262,Rimsha Sheikh,Female,12-B,Mathematics,,96.0,5.8
1283,Hamza Shah,Female,11-A,Computer Science,49.1,73.4,0.0
1102,Ayesha Baig,Female,9-A,History,35.5,50.1,2.0
1150,Saad Khan,Male,9-B,Computer Science,74.1,78.2,4.3
1026,Hamza Abbasi,Male,10-A,Computer Science,66.4,86.6,2.0
1029,Kamran Abbasi,Female,10-B,Computer Science,66.7,72.4,1.0
1193,Shahzaib Hussain,Female,11-A,Mathematics,64.6,60.1,3.9
1170,Zainab Javed,Female,11-A,English,60.0,63.7,0.6
1144,Junaid Malik,Female,10-B,Mathematics,59.5,77.5,3.3
1182,Nida Siddiqui,Male,11-A,Mathematics,50.2,72.0,2.1
1220,Kamran Yousaf,Female,9-A,Science,55.8,76.4,2.9
1048,Sana Abbasi,Female,12-A,Mathematics,65.4,84.8,2.5
1213,Hassan Sheikh,Female,9-B,Science,56.4,74.0,1.2
